"holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s7q01","pp_s7q02","pp_s7q03","pp_s7q04","pp_s7q05","pp_s7q06","pp_s7q07","pp_s7q08","pp_s7q09","pp_s7q10_a","pp_s7q10_b","pp_s7q11","pp_s7q12","pp_s7q13","pp_s7q14","pp_s7q15","pp_s7q16"
"0419040010106501","04190400101065","04190400101",1,3333.2568359375,4,19,4,1,1,65,1,1,1,,1,,1,,1,,4,,1,7,200,100,100,0
"0419040010108001","04190400101080","04190400101",1,3333.2568359375,4,19,4,1,1,80,1,1,1,,1,,2,3,1,,4,,3,,404,217,187,
"0419040010109501","04190400101095","04190400101",1,3333.2568359375,4,19,4,1,1,95,1,2,2,2,,5,2,2,1,,5,,6,,,,,
"0419040010111001","04190400101110","04190400101",1,3333.2568359375,4,19,4,1,1,110,1,1,1,,2,5,2,2,1,,2,4,0,1,29,25,4,0
"0419040010112501","04190400101125","04190400101",1,3333.2568359375,4,19,4,1,1,125,1,1,1,,1,,2,2,1,,4,,0,7,150,50,100,0
"0419040010112505","04190400101125","04190400101",1,3333.2568359375,4,19,4,1,1,125,5,1,1,,1,,2,3,2,2,5,,0,,,,,
"0419040010114001","04190400101140","04190400101",1,3333.2568359375,4,19,4,1,1,140,1,1,2,3,2,2,2,2,2,5,5,,0,7,0,0,0,0
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,4,19,8,7,4,3,1,1,1,,2,2,2,2,1,,2,,2,,,167,,167
"0419080070401801","04190800704018","04190800704",1,3741.81982421875,4,19,8,7,4,18,1,1,1,,1,,2,1,1,,2,,4,,,180,50,230
"0419080070403301","04190800704033","04190800704",1,3741.81982421875,4,19,8,7,4,33,1,1,2,7,2,5,2,2,1,,5,,,6,,,,
"0419080070404801","04190800704048","04190800704",1,3741.81982421875,4,19,8,7,4,48,1,1,,,1,,1,,1,,2,,2,,,250,50,300
"0419080070404803","04190800704048","04190800704",1,3741.81982421875,4,19,8,7,4,48,3,1,2,5,2,,2,1,1,,2,,0,6,,,,
"0419080070406301","04190800704063","04190800704",1,3741.81982421875,4,19,8,7,4,63,1,1,1,,1,,2,,1,,2,,4,,0,400,50,450
"0419080070409701","04190800704097","04190800704",1,3741.81982421875,4,19,8,7,4,97,1,1,1,,1,,1,,1,,2,,0,6,0,132,51,184
"0419080070409702","04190800704097","04190800704",1,3741.81982421875,4,19,8,7,4,97,2,,,,,,,,,,,,,,,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,4,19,8,7,4,112,1,1,1,,1,,2,,1,,2,,3,,,250,50,300
"0419080070412701","04190800704127","04190800704",1,3741.81982421875,4,19,8,7,4,127,1,1,1,,1,,2,1,1,,2,,2,,,150,,150
"0419080070414201","04190800704142","04190800704",1,3741.81982421875,4,19,8,7,4,142,1,1,1,,1,,2,1,1,,2,,4,,,250,25,275
"0501010090200201","05010100902002","05010100902",1,91.2507781982422,5,1,1,9,2,2,1,,,,,,2,1,2,1,,,,,,,,
"0501010090200801","05010100902008","05010100902",1,91.2507781982422,5,1,1,9,2,8,1,,,,,,2,1,2,1,,,,,,,,
"0501010090201201","05010100902012","05010100902",1,91.2507781982422,5,1,1,9,2,12,1,,,,,,2,1,2,1,,,,,,,,
"0501010090201401","05010100902014","05010100902",1,91.2507781982422,5,1,1,9,2,14,1,,,,,,2,1,2,1,,,,,,,,
"0501010090202001","05010100902020","05010100902",1,91.2507781982422,5,1,1,9,2,20,1,,,,,,2,1,2,1,,,,,,,,
"0501010090202701","05010100902027","05010100902",1,91.2507781982422,5,1,1,9,2,27,1,,,,,,2,1,2,1,,,,,,,,
"0501010090204301","05010100902043","05010100902",1,91.2507781982422,5,1,1,9,2,43,1,,,,,,2,1,2,1,,,,,,,,
"0501010090204901","05010100902049","05010100902",1,91.2507781982422,5,1,1,9,2,49,1,,,,,,2,1,2,1,,,,,,,,
"0501010090205501","05010100902055","05010100902",1,91.2507781982422,5,1,1,9,2,55,1,,,,,,2,1,2,1,,,,,,,,
"0501010090206101","05010100902061","05010100902",1,91.2507781982422,5,1,1,9,2,61,1,,,,,,2,1,2,1,,,,,,,,
"0501020240100401","05010202401004","05010202401",1,91.0942230224609,5,1,2,24,1,4,1,2,2,4,2,4,2,1,2,1,5,5,1,2,0,0,0,0
"0501020240102501","05010202401025","05010202401",1,91.0942230224609,5,1,2,24,1,25,1,2,2,4,2,4,2,1,2,1,5,5,1,2,0,,,
"0501020240104601","05010202401046","05010202401",1,91.0942230224609,5,1,2,24,1,46,1,,,,,,2,1,2,1,,,,,,,,
"0501020240106901","05010202401069","05010202401",1,91.0942230224609,5,1,2,24,1,69,1,2,2,4,2,4,2,1,2,1,5,5,0,6,0,,,
"0501020240109001","05010202401090","05010202401",1,91.0942230224609,5,1,2,24,1,90,1,1,2,7,2,4,2,1,2,1,5,5,0,6,0,,,
"0501020240111101","05010202401111","05010202401",1,91.0942230224609,5,1,2,24,1,111,1,2,2,7,2,4,2,1,2,1,5,5,2,,0,,,
"0501020240113301","05010202401133","05010202401",1,91.0942230224609,5,1,2,24,1,133,1,2,2,4,2,4,2,1,2,1,5,5,0,4,0,,,
"0501020240116101","05010202401161","05010202401",1,91.0942230224609,5,1,2,24,1,161,1,2,2,7,2,4,2,1,2,1,5,5,1,2,0,,,
"0501020240119101","05010202401191","05010202401",1,91.0942230224609,5,1,2,24,1,191,1,,,,,,2,1,2,1,,,,,,,,
"0501020240121601","05010202401216","05010202401",1,91.0942230224609,5,1,2,24,1,216,1,2,2,4,2,4,2,1,2,1,5,5,0,6,0,,,
"0501030110100201","05010301101002","05010301101",1,110.228973388672,5,1,3,11,1,2,1,2,2,1,2,4,2,1,2,1,5,5,0,7,,,,
"0501030110101401","05010301101014","05010301101",1,110.228973388672,5,1,3,11,1,14,1,2,2,6,2,4,2,1,2,1,5,,0,7,,,,
"0501030110102701","05010301101027","05010301101",1,110.228973388672,5,1,3,11,1,27,1,2,2,1,2,4,2,1,2,1,5,,0,7,,,,
"0501030110104001","05010301101040","05010301101",1,110.228973388672,5,1,3,11,1,40,1,2,2,4,2,4,2,1,2,1,5,,0,7,,,,
"0501030110105201","05010301101052","05010301101",1,110.228973388672,5,1,3,11,1,52,1,2,2,6,2,4,2,1,2,1,5,,0,7,,,,
"0501030110106501","05010301101065","05010301101",1,110.228973388672,5,1,3,11,1,65,1,2,2,1,2,4,2,1,2,1,5,,0,7,,,,
"0501030110107701","05010301101077","05010301101",1,110.228973388672,5,1,3,11,1,77,1,2,2,6,2,4,2,1,2,1,5,,0,7,,,,
"0501030110108901","05010301101089","05010301101",1,110.228973388672,5,1,3,11,1,89,1,2,2,1,2,4,2,1,2,1,5,,0,5,,,,
"0501030110110101","05010301101101","05010301101",1,110.228973388672,5,1,3,11,1,101,1,2,2,1,2,4,2,1,2,1,5,,0,5,,,,
"0501030110111401","05010301101114","05010301101",1,110.228973388672,5,1,3,11,1,114,1,,,,,,2,1,2,1,,,,,,,,
"0501040110200201","05010401102002","05010401102",1,102.037887573242,5,1,4,11,2,2,1,2,2,3,2,6,2,1,1,,5,,1,6,,,,
"0501040110202901","05010401102029","05010401102",1,102.037887573242,5,1,4,11,2,29,1,2,2,3,2,6,2,1,2,2,5,,0,6,,,,
"0501040110205701","05010401102057","05010401102",1,102.037887573242,5,1,4,11,2,57,1,2,2,3,2,6,2,1,2,2,5,,0,6,,,,
"0501040110208801","05010401102088","05010401102",1,102.037887573242,5,1,4,11,2,88,1,2,2,3,2,6,2,1,2,2,5,,1,6,,,,
"0501040110211601","05010401102116","05010401102",1,102.037887573242,5,1,4,11,2,116,1,,,,,,2,1,2,2,,,,,,,,
"0501040110214801","05010401102148","05010401102",1,102.037887573242,5,1,4,11,2,148,1,2,2,3,2,6,2,1,2,2,5,,1,6,,,,
"0501040110218201","05010401102182","05010401102",1,102.037887573242,5,1,4,11,2,182,1,,,,,,2,1,2,2,,,,,,,,
"0501040110221401","05010401102214","05010401102",1,102.037887573242,5,1,4,11,2,214,1,2,2,4,2,6,2,1,2,2,5,,0,5,,,,
"0501040110224301","05010401102243","05010401102",1,102.037887573242,5,1,4,11,2,243,1,2,2,4,2,6,2,1,2,2,5,,1,6,,,,
"0501040110227101","05010401102271","05010401102",1,102.037887573242,5,1,4,11,2,271,1,2,2,1,2,6,2,1,2,2,5,,0,5,,,,
"0501040170100101","05010401701001","05010401701",1,159.452407836914,5,1,4,17,1,1,1,,,,2,1,2,1,2,1,,,,,,,,
"0501040170101901","05010401701019","05010401701",1,159.452407836914,5,1,4,17,1,19,1,,,,2,4,2,1,2,1,,,,,,,,
"0501040170103701","05010401701037","05010401701",1,159.452407836914,5,1,4,17,1,37,1,2,2,7,2,4,2,1,2,2,5,,0,6,,,,
"0501040170105501","05010401701055","05010401701",1,159.452407836914,5,1,4,17,1,55,1,2,2,4,2,4,2,1,2,1,5,,0,6,,,,
"0501040170107301","05010401701073","05010401701",1,159.452407836914,5,1,4,17,1,73,1,2,2,4,2,4,2,1,2,1,5,,0,6,,,,
"0501040170109101","05010401701091","05010401701",1,159.452407836914,5,1,4,17,1,91,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"0501040170110901","05010401701109","05010401701",1,159.452407836914,5,1,4,17,1,109,1,,,,2,4,2,1,2,1,,,,,,,,
"0501040170112801","05010401701128","05010401701",1,159.452407836914,5,1,4,17,1,128,1,2,2,4,2,2,2,1,2,1,5,,1,2,,,,
"0501040170114701","05010401701147","05010401701",1,159.452407836914,5,1,4,17,1,147,1,2,2,4,2,2,2,1,2,1,5,,,6,,,,
"0501040170116901","05010401701169","05010401701",1,159.452407836914,5,1,4,17,1,169,1,1,2,4,2,4,2,1,2,1,,,0,6,,,,
"0502020100100201","05020201001002","05020201001",1,827.945922851563,5,2,2,10,1,2,1,2,2,4,2,6,2,1,2,2,5,,0,6,,,,
"0502020100101701","05020201001017","05020201001",1,827.945922851563,5,2,2,10,1,17,1,1,2,4,2,2,2,1,2,2,5,,2,,,,,
"0502020100103201","05020201001032","05020201001",1,827.945922851563,5,2,2,10,1,32,1,2,2,2,2,2,2,1,2,2,5,,2,,,,,
"0502020100104701","05020201001047","05020201001",1,827.945922851563,5,2,2,10,1,47,1,2,1,,2,2,2,1,2,2,1,,1,3,30,15,15,30
"0502020100106301","05020201001063","05020201001",1,827.945922851563,5,2,2,10,1,63,1,2,2,4,2,2,2,1,2,2,5,,1,2,,,,
"0502020100107801","05020201001078","05020201001",1,827.945922851563,5,2,2,10,1,78,1,1,2,4,2,6,2,1,2,2,5,,0,6,,,,
"0502020100109401","05020201001094","05020201001",1,827.945922851563,5,2,2,10,1,94,1,2,2,4,2,6,2,1,2,2,5,,1,6,,,,
"0502020100111001","05020201001110","05020201001",1,827.945922851563,5,2,2,10,1,110,1,1,2,4,2,2,2,1,2,2,5,,1,3,,,,
"0502020100112501","05020201001125","05020201001",1,827.945922851563,5,2,2,10,1,125,1,2,2,3,2,2,2,1,2,2,5,,0,6,,,,
"0502020100114001","05020201001140","05020201001",1,827.945922851563,5,2,2,10,1,140,1,1,2,4,2,2,2,1,2,2,5,,2,,,,,
"0502040890100101","05020408901001","05020408901",1,1447.63879394531,5,2,4,89,1,1,1,1,2,4,2,4,2,1,2,1,5,,0,7,,,,
"0502040890100501","05020408901005","05020408901",1,1447.63879394531,5,2,4,89,1,5,1,2,2,1,2,4,2,1,2,1,5,,0,7,,,,
"0502040890101101","05020408901011","05020408901",1,1447.63879394531,5,2,4,89,1,11,1,2,2,4,2,4,2,1,2,1,5,,0,7,,,,
"0502040890101301","05020408901013","05020408901",1,1447.63879394531,5,2,4,89,1,13,1,2,2,7,2,4,2,1,2,1,5,,0,7,,,,
"0502040890101901","05020408901019","05020408901",1,1447.63879394531,5,2,4,89,1,19,1,2,2,4,2,4,2,1,2,1,5,,2,,,,,
"0502040890102501","05020408901025","05020408901",1,1447.63879394531,5,2,4,89,1,25,1,2,2,4,2,4,2,1,2,1,5,,0,7,,,,
"0502040890103101","05020408901031","05020408901",1,1447.63879394531,5,2,4,89,1,31,1,2,2,4,2,4,2,1,2,1,5,,2,,,,,
"0502040890103701","05020408901037","05020408901",1,1447.63879394531,5,2,4,89,1,37,1,1,2,4,2,4,2,1,2,1,5,,1,7,,,,
"0502040890104301","05020408901043","05020408901",1,1447.63879394531,5,2,4,89,1,43,1,2,2,4,2,4,2,1,2,1,5,,0,7,,,,
"0502040890105501","05020408901055","05020408901",1,1447.63879394531,5,2,4,89,1,55,1,2,2,4,2,4,2,1,2,1,5,,1,7,,,,
"0502041650200201","05020416502002","05020416502",1,741.260864257813,5,2,4,165,2,2,1,2,2,4,2,4,2,1,2,1,5,,0,,,,,
"0502041650201201","05020416502012","05020416502",1,741.260864257813,5,2,4,165,2,12,1,2,2,4,2,4,2,1,2,1,5,,0,6,,,,
"0502041650201701","05020416502017","05020416502",1,741.260864257813,5,2,4,165,2,17,1,2,2,3,2,4,2,1,2,1,5,,0,6,,,,
"0502041650202701","05020416502027","05020416502",1,741.260864257813,5,2,4,165,2,27,1,2,2,4,2,4,2,1,2,1,5,,1,6,,,,
"0502041650203201","05020416502032","05020416502",1,741.260864257813,5,2,4,165,2,32,1,2,2,3,2,4,2,1,2,1,5,,2,,,,,
"0502041650204701","05020416502047","05020416502",1,741.260864257813,5,2,4,165,2,47,1,2,2,4,2,4,2,1,2,1,5,,1,2,,,,
"0502041650206201","05020416502062","05020416502",1,741.260864257813,5,2,4,165,2,62,1,2,2,4,2,4,2,1,2,1,5,,2,,,,,
"0502041650207701","05020416502077","05020416502",1,741.260864257813,5,2,4,165,2,77,1,2,2,1,2,4,2,1,2,1,5,,0,,,,,
"0502041650209201","05020416502092","05020416502",1,741.260864257813,5,2,4,165,2,92,1,2,2,2,2,4,2,1,2,1,5,,1,2,,,,
"0502041650210701","05020416502107","05020416502",1,741.260864257813,5,2,4,165,2,107,1,2,2,3,2,4,2,1,2,1,5,,0,6,,,,
"0502041650212201","05020416502122","05020416502",1,741.260864257813,5,2,4,165,2,122,1,2,2,3,2,4,2,1,2,1,5,,,6,,,,
"0502041650213701","05020416502137","05020416502",1,741.260864257813,5,2,4,165,2,137,1,2,2,4,2,4,2,1,2,1,5,,0,6,,,,
"0502060090100401","05020600901004","05020600901",1,644.237121582031,5,2,6,9,1,4,1,2,2,3,2,4,2,1,2,1,,,2,,,,,
"0502060090101601","05020600901016","05020600901",1,644.237121582031,5,2,6,9,1,16,1,2,2,3,2,4,2,1,2,1,5,,0,6,,,,
"0502060090102201","05020600901022","05020600901",1,644.237121582031,5,2,6,9,1,22,1,2,2,3,2,4,2,1,2,1,5,,0,6,,,,
"0502060090103401","05020600901034","05020600901",1,644.237121582031,5,2,6,9,1,34,1,2,2,3,2,4,2,1,2,1,5,,0,7,,0,0,0
"0502060090104001","05020600901040","05020600901",1,644.237121582031,5,2,6,9,1,40,1,2,2,4,2,4,2,1,2,1,5,,0,7,,,,
"0502060090105801","05020600901058","05020600901",1,644.237121582031,5,2,6,9,1,58,1,2,2,3,2,4,2,1,2,1,5,,0,6,,,,
"0502060090107601","05020600901076","05020600901",1,644.237121582031,5,2,6,9,1,76,1,2,2,4,2,4,2,1,2,1,5,,1,,0,0,0,0
"0502060090109401","05020600901094","05020600901",1,644.237121582031,5,2,6,9,1,94,1,2,2,3,2,4,2,1,2,1,5,,1,2,,,,
"0502060090111201","05020600901112","05020600901",1,644.237121582031,5,2,6,9,1,112,1,2,2,3,2,4,2,1,2,1,5,,2,,,,,
"0502060090113001","05020600901130","05020600901",1,644.237121582031,5,2,6,9,1,130,1,2,2,3,2,4,2,1,2,1,5,,0,7,,,,
"0502060090114801","05020600901148","05020600901",1,644.237121582031,5,2,6,9,1,148,1,2,2,3,2,4,2,1,2,1,5,,0,6,,,,
"0502060280100301","05020602801003","05020602801",1,921.459350585938,5,2,6,28,1,3,1,2,2,1,2,4,2,1,2,1,5,,1,3,,,,
"0502060280101501","05020602801015","05020602801",1,921.459350585938,5,2,6,28,1,15,1,2,2,4,2,2,2,2,2,1,5,,0,7,,,,
"0502060280102801","05020602801028","05020602801",1,921.459350585938,5,2,6,28,1,28,1,2,2,4,2,4,2,1,2,1,5,,0,6,,,,
"0502060280104001","05020602801040","05020602801",1,921.459350585938,5,2,6,28,1,40,1,2,2,4,2,4,2,1,2,1,5,,0,7,,,,
"0502060280105301","05020602801053","05020602801",1,921.459350585938,5,2,6,28,1,53,1,2,2,4,2,4,2,1,2,1,5,,0,6,,,,
"0502060280106501","05020602801065","05020602801",1,921.459350585938,5,2,6,28,1,65,1,2,2,4,2,4,2,1,2,1,5,,0,6,,,,
"0502060280107701","05020602801077","05020602801",1,921.459350585938,5,2,6,28,1,77,1,2,2,4,2,4,2,1,2,1,5,,0,6,,,,
"0502060280109001","05020602801090","05020602801",1,921.459350585938,5,2,6,28,1,90,1,1,2,4,2,4,2,1,2,1,5,,2,,,,,
"0502060280110201","05020602801102","05020602801",1,921.459350585938,5,2,6,28,1,102,1,2,2,4,2,4,2,1,2,1,5,,0,7,,,,
"0502060280111501","05020602801115","05020602801",1,921.459350585938,5,2,6,28,1,115,1,2,2,4,2,4,2,1,2,1,5,,1,3,,,,
"0502060380300301","05020603803003","05020603803",1,624.010131835938,5,2,6,38,3,3,1,2,2,1,2,4,2,1,2,1,5,,2,,,,,
"0502060380300701","05020603803007","05020603803",1,624.010131835938,5,2,6,38,3,7,1,2,2,1,2,4,2,1,2,1,5,,2,,,,,
"0502060380300901","05020603803009","05020603803",1,624.010131835938,5,2,6,38,3,9,1,2,2,4,2,4,2,1,2,1,5,,3,,,,,
"0502060380301501","05020603803015","05020603803",1,624.010131835938,5,2,6,38,3,15,1,2,2,2,2,4,2,1,2,1,5,,2,,,,,
"0502060380302101","05020603803021","05020603803",1,624.010131835938,5,2,6,38,3,21,1,2,2,2,2,4,2,1,2,1,5,,2,,,,,
"0502060380302701","05020603803027","05020603803",1,624.010131835938,5,2,6,38,3,27,1,2,2,2,2,4,2,1,2,1,5,,2,,,,,
"0502060380303301","05020603803033","05020603803",1,624.010131835938,5,2,6,38,3,33,1,2,2,2,2,4,2,1,2,1,5,,1,2,,,,
"0502060380303901","05020603803039","05020603803",1,624.010131835938,5,2,6,38,3,39,1,2,2,2,2,4,2,1,2,1,5,,2,,,,,
"0502060380304501","05020603803045","05020603803",1,624.010131835938,5,2,6,38,3,45,1,2,2,2,2,4,2,1,2,1,5,,2,,,,,
"0502060380305101","05020603803051","05020603803",1,624.010131835938,5,2,6,38,3,51,1,2,2,2,2,4,2,1,2,1,5,,2,,,,,
"0502060380305701","05020603803057","05020603803",1,624.010131835938,5,2,6,38,3,57,1,2,2,2,2,4,2,1,2,1,5,,2,,,,,
"0502070480100501","05020704801005","05020704801",1,699.273498535156,5,2,7,48,1,5,1,2,2,4,2,4,2,1,2,1,5,5,0,7,,,,
"0502070480104101","05020704801041","05020704801",1,699.273498535156,5,2,7,48,1,41,1,2,2,4,2,4,2,1,2,1,5,5,0,7,,,,
"0502070480107901","05020704801079","05020704801",1,699.273498535156,5,2,7,48,1,79,1,,,,,,2,,2,,,,,,,,,
"0502070480109701","05020704801097","05020704801",1,699.273498535156,5,2,7,48,1,97,1,2,2,4,2,4,2,1,2,1,5,5,0,7,,,,
"0502070480111501","05020704801115","05020704801",1,699.273498535156,5,2,7,48,1,115,1,2,2,4,2,4,2,1,2,1,5,5,3,,,,,
"0502070480113301","05020704801133","05020704801",1,699.273498535156,5,2,7,48,1,133,1,2,2,4,2,4,2,1,2,1,5,5,3,,,,,
"0502070480115101","05020704801151","05020704801",1,699.273498535156,5,2,7,48,1,151,1,2,2,4,2,4,2,1,2,1,5,5,0,7,,,,
"0502070480116901","05020704801169","05020704801",1,699.273498535156,5,2,7,48,1,169,1,2,2,4,2,4,2,1,2,1,5,5,4,,,,,
"0502070920100801","05020709201008","05020709201",1,682.649536132813,5,2,7,92,1,8,1,2,2,1,2,4,2,1,2,1,,,0,,,,,
"0502070920102101","05020709201021","05020709201",1,682.649536132813,5,2,7,92,1,21,1,2,2,1,2,4,2,1,2,1,,,0,,,,,
"0502070920102901","05020709201029","05020709201",1,682.649536132813,5,2,7,92,1,29,1,2,2,1,2,4,2,1,2,1,,,0,,,,,
"0502070920103601","05020709201036","05020709201",1,682.649536132813,5,2,7,92,1,36,1,,,,2,4,2,1,2,1,,,0,,,,,
"0502070920104601","05020709201046","05020709201",1,682.649536132813,5,2,7,92,1,46,1,,,,2,4,2,1,2,1,,,0,,,,,
"0502070920105201","05020709201052","05020709201",1,682.649536132813,5,2,7,92,1,52,1,2,2,1,2,4,2,1,2,1,,,0,,,,,
"0502070920105901","05020709201059","05020709201",1,682.649536132813,5,2,7,92,1,59,1,,,,2,4,2,1,2,1,,,0,,,,,
"0502070920106501","05020709201065","05020709201",1,682.649536132813,5,2,7,92,1,65,1,2,,,2,4,2,1,2,1,,,0,,,,,
"0502070920107501","05020709201075","05020709201",1,682.649536132813,5,2,7,92,1,75,1,2,2,1,2,4,2,1,2,1,,,0,,,,,
"0509010090700101","05090100907001","05090100907",1,1092.01635742188,5,9,1,9,7,1,1,,,,,,,,,,,,,,,,,
"0509010090700301","05090100907003","05090100907",1,1092.01635742188,5,9,1,9,7,3,1,2,2,2,2,2,2,1,2,1,5,5,0,,,,,
"0509010090700401","05090100907004","05090100907",1,1092.01635742188,5,9,1,9,7,4,1,2,2,1,2,1,2,1,2,1,5,5,,5,,,,
"0509010090700601","05090100907006","05090100907",1,1092.01635742188,5,9,1,9,7,6,1,2,2,2,2,2,2,1,2,1,5,5,0,,,,,
"0509010090700701","05090100907007","05090100907",1,1092.01635742188,5,9,1,9,7,7,1,2,2,2,2,2,2,1,2,1,5,5,0,,,,,
"0509010090701001","05090100907010","05090100907",1,1092.01635742188,5,9,1,9,7,10,1,2,2,1,2,1,2,1,2,1,5,5,0,5,,,,
"0509010090701301","05090100907013","05090100907",1,1092.01635742188,5,9,1,9,7,13,1,2,2,2,2,2,2,1,2,1,5,5,0,,,,,
"0509010090701601","05090100907016","05090100907",1,1092.01635742188,5,9,1,9,7,16,1,2,2,1,2,1,2,1,2,1,5,5,0,5,,,,
"0509010090701901","05090100907019","05090100907",1,1092.01635742188,5,9,1,9,7,19,1,2,2,2,2,2,2,1,2,1,5,,0,,,,,
"0509010090702201","05090100907022","05090100907",1,1092.01635742188,5,9,1,9,7,22,1,2,2,1,2,2,2,1,2,1,5,5,0,5,,,,
"0509010090702501","05090100907025","05090100907",1,1092.01635742188,5,9,1,9,7,25,1,2,2,2,2,2,2,1,2,1,5,5,0,,,,,
"0509010090702801","05090100907028","05090100907",1,1092.01635742188,5,9,1,9,7,28,1,2,2,1,2,1,2,1,2,1,5,5,0,5,,,,
"0509010280200201","05090102802002","05090102802",1,512.778991699219,5,9,1,28,2,2,1,1,2,4,2,4,2,3,2,2,5,5,0,5,,,,
"0509010280202201","05090102802022","05090102802",1,512.778991699219,5,9,1,28,2,22,1,2,2,,2,,2,3,2,2,5,5,0,,,,,
"0509010280203401","05090102802034","05090102802",1,512.778991699219,5,9,1,28,2,34,1,1,2,,2,,2,3,2,2,5,5,0,5,,,,
"0509010280205001","05090102802050","05090102802",1,512.778991699219,5,9,1,28,2,50,1,2,2,,2,,2,3,2,2,5,5,0,5,,,,
"0509010280206101","05090102802061","05090102802",1,512.778991699219,5,9,1,28,2,61,1,2,2,,2,,2,3,2,2,5,5,0,,,,,
"0509010280207901","05090102802079","05090102802",1,512.778991699219,5,9,1,28,2,79,1,2,2,,2,,2,3,2,2,5,5,0,,,,,
"0509010280209701","05090102802097","05090102802",1,512.778991699219,5,9,1,28,2,97,1,2,2,,2,,2,3,2,2,5,5,0,,,,,
"0509010280210801","05090102802108","05090102802",1,512.778991699219,5,9,1,28,2,108,1,1,2,,2,,2,3,2,2,5,5,0,5,,,,
"0509010280212201","05090102802122","05090102802",1,512.778991699219,5,9,1,28,2,122,1,1,2,,2,,2,3,2,2,5,5,0,5,,,,
"0509010280213401","05090102802134","05090102802",1,512.778991699219,5,9,1,28,2,134,1,1,2,,2,,2,3,2,2,5,5,0,5,,,,
"0509020120100101","05090201201001","05090201201",1,1211.82995605469,5,9,2,12,1,1,1,2,2,5,2,4,2,1,2,2,5,,0,5,,,,
"0509020120100301","05090201201003","05090201201",1,1211.82995605469,5,9,2,12,1,3,1,2,2,1,2,4,2,1,2,1,5,,0,5,,,,
"0509020120100401","05090201201004","05090201201",1,1211.82995605469,5,9,2,12,1,4,1,2,2,1,2,4,2,1,2,2,5,,0,5,,,,
"0509020120100701","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,1,2,2,1,2,4,2,1,2,1,5,5,0,5,,,,
"0509020120101001","05090201201010","05090201201",1,1211.82995605469,5,9,2,12,1,10,1,2,2,1,2,4,2,1,2,1,,,,5,,,,
"0509020120101301","05090201201013","05090201201",1,1211.82995605469,5,9,2,12,1,13,1,2,2,2,2,2,2,1,2,1,5,5,0,,,,,
"0509020120101601","05090201201016","05090201201",1,1211.82995605469,5,9,2,12,1,16,1,2,2,1,2,4,2,1,2,2,5,,0,5,,,,
"0509020120101901","05090201201019","05090201201",1,1211.82995605469,5,9,2,12,1,19,1,2,2,,2,4,2,1,2,2,5,,0,,,,,
"0509020120102201","05090201201022","05090201201",1,1211.82995605469,5,9,2,12,1,22,1,2,2,2,2,2,2,1,2,1,5,,0,,,,,
"0509020120102601","05090201201026","05090201201",1,1211.82995605469,5,9,2,12,1,26,1,2,2,2,2,2,2,1,2,1,5,,0,,,,,
"0509020120102801","05090201201028","05090201201",1,1211.82995605469,5,9,2,12,1,28,1,2,2,2,2,2,2,1,2,1,5,5,0,,,,,
"0509030200100201","05090302001002","05090302001",1,909.205749511719,5,9,3,20,1,2,1,1,2,2,2,2,2,1,2,2,5,,0,6,,,,
"0509030200101201","05090302001012","05090302001",1,909.205749511719,5,9,3,20,1,12,1,1,2,2,2,2,2,1,2,2,5,,0,6,,,,
"0509030200101401","05090302001014","05090302001",1,909.205749511719,5,9,3,20,1,14,1,2,2,2,2,2,2,1,2,2,5,,0,,,,,
"0509030200102001","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,1,1,2,2,2,2,2,1,2,2,5,,0,6,,,,
"0509030200102601","05090302001026","05090302001",1,909.205749511719,5,9,3,20,1,26,1,,,,,,2,1,2,2,,,,,,,,
"0509030200103201","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,1,1,2,2,2,2,2,1,2,2,5,,0,5,,,,
"0509030200104401","05090302001044","05090302001",1,909.205749511719,5,9,3,20,1,44,1,1,2,2,2,2,2,1,2,2,5,,0,6,,,,
"0509030200105001","05090302001050","05090302001",1,909.205749511719,5,9,3,20,1,50,1,1,2,2,2,2,2,1,2,2,5,,0,6,,,,
"0509030200105601","05090302001056","05090302001",1,909.205749511719,5,9,3,20,1,56,1,2,2,2,2,2,2,1,2,2,5,,0,,,,,
"0509030260200101","05090302602001","05090302602",1,986.299133300781,5,9,3,26,2,1,1,2,2,2,2,6,2,3,2,2,5,,0,5,,,,
"0509030260200801","05090302602008","05090302602",1,986.299133300781,5,9,3,26,2,8,1,2,2,2,2,2,2,3,2,2,5,,0,,,,,
"0509030260201601","05090302602016","05090302602",1,986.299133300781,5,9,3,26,2,16,1,2,2,2,2,2,2,3,2,2,5,,0,,,,,
"0509030260202301","05090302602023","05090302602",1,986.299133300781,5,9,3,26,2,23,1,2,1,,2,6,2,3,2,2,5,,0,5,,,,
"0509030260202901","05090302602029","05090302602",1,986.299133300781,5,9,3,26,2,29,1,2,2,2,2,2,2,3,1,,5,,0,,,,,
