holder_id,household_id,household_id2,ea_id,ea_id2,rural,pw2,saq01,saq02,saq03,saq04,saq05,saq06,pp_saq07,pp_s7q01,pp_s7q02,pp_s7q03,pp_s7q03_other,pp_s7q04,pp_s7q05,pp_s7q05_other,pp_s7q06,pp_s7q07,pp_s7q07_other,pp_s7q08,pp_s7q09,pp_s7q09_other,pp_s7q10_a,pp_s7q10_a_other,pp_s7q10_b,pp_s7q11,pp_s7q12,pp_s7q12_other,pp_s7q13,pp_s7q14,pp_s7q15,pp_s7q16a,pp_s7q16b,pp_s7q17,pp_s7q18_a,pp_s7q18_b,pp_s7q19,pp_s7q20_a,pp_s7q20_b,pp_s7q20_c,pp_s7q21,pp_s7q22,pp_s7q23_a,pp_s7q23_b,hh_saq01,hh_saq02,hh_saq03,hh_saq04,hh_saq05,hh_saq06,hh_saq07,hh_saq08
0105030150150301,01050301501503,010503088801501503,01050301501,010503088801501,Rural,3407.486083984375,Tigray,5,3,15,1,503,1,Yes,No,Other Specify,DOUBT ON USEFULNESS,No,Other Specify,Because I don't need the service,Yes,,,Yes,,,Governement Organization,,,3,,,0,0,0,0,0,Yes,Megabit,2005,40,Terracing,Conservation activities,Wire mesh (Gabiyon ),1,1,AQM MANES,BEBAHLU YETELEMEDE AYDELEM,Tigray,5,3,8,88,15,1,503
0105030150157201,01050301501572,010503088801501572,01050301501,010503088801501,Rural,3407.486083984375,Tigray,5,3,15,1,572,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Private Organization,,,3,,,150,25,25,25,25,Yes,Megabit,2005,40,Terracing,Conservation activities,Wire mesh (Gabiyon ),1,1,YEBET WST SRA MEBZATNA LJOCH MENKEBAKEB,ANDE BAHL HONAL,Tigray,5,3,8,88,15,1,572
0105030230400301,01050302304003,010503088802304003,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,3,1,Yes,No,Other Specify,DOUBT ON USEFULNESS,No,Other Specify,My land is not suitable for the service,No,Inadequate Service Provided,,No,Inadequate Services Provided,,Never Used Fertilizer,,,2,,,0,0,0,0,0,Yes,Yekatit,2003,20,Terracing,Preparing water harvesting  pits,,1,1,AQM MANES,YEBET SRA SLEMIBEZABACHEW,Tigray,5,3,8,88,23,4,3
0105030230401501,01050302304015,010503088802304015,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,15,1,Yes,Yes,,,No,Ignorance,,Yes,,,No,Ignorance,,Private Organization,,,2,,,50,50,0,50,0,No,,,,,,,1,1,YEWENDOCH SRA NEW TEBLO SLEMITASEB,,Tigray,5,3,8,88,23,4,15
0105030230402101,01050302304021,010503088802304021,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,21,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,0,Digging,,0,0,0,0,0,Yes,Yekatit,2005,20,Stone terracing,Preparing water harvesting  pits,,1,1,YEBET SRA SLEMIFEQEDLAT NEW,,Tigray,5,3,8,88,23,4,21
0105030230403901,01050302304039,010503088802304039,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,39,1,Yes,No,Lack of Money,,No,Ignorance,,No,Other Specify,Because I don't need credit,No,Ignorance,,Governement Organization,,,0,Using Borrowed Oxen,,50,50,0,25,0,Yes,Yekatit,2005,20,Terracing,,,1,1,SRAW RUQ SLEHONE NEW,,Tigray,5,3,8,88,23,4,39
0105030230405301,01050302304053,010503088802304053,01050302304,010503088802304,Rural,32.65571212768555,Tigray,5,3,23,4,53,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,By Renting Ox,,0,0,0,0,0,No,,,,,,,1,,SETOCH WETEW YEMESRAT AQM YELACHEWM,YEBET SRA SLEMIBEZABAT,Tigray,5,3,8,88,23,4,53
0105030230405701,01050302304057,010503088802304057,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,57,1,Yes,No,Ignorance,,No,Ignorance,,No,Unable to Pay the Loan,,No,Inadequate Services Provided,,Private Organization,,,2,,,0,0,0,0,0,No,,,,,,,1,1,,,Tigray,5,3,8,88,23,4,57
0105030230407501,01050302304075,010503088802304075,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,75,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,2,,,0,0,0,0,0,Yes,Tir,2005,20,Terracing,Tree planting,Stone terracing,1,,BAHL SLEHONE NEW,,Tigray,5,3,8,88,23,4,75
0105030230409401,01050302304094,010503088802304094,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,94,1,Yes,No,Other Specify,DOUBT ON USEFULNESS,No,Other Specify,Because I don't have own farmland,No,Does Not Yield Any Results,,No,Other Specify,I don't need the advisory services,Governement Organization,,,,,,0,0,0,0,0,Yes,Yekatit,2005,20,Terracing,,,,,,,Tigray,5,3,8,88,23,4,94
0105030230411201,01050302304112,010503088802304112,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,112,1,Yes,Yes,,,No,Lack of Adequate Crop Field,,Yes,,,Yes,,,Governement Organization,,,2,,,100,50,50,50,30,Yes,Tir,2005,30,Terracing,Conservation activities,Preparing water harvesting  pits,1,1,YEWNDOCH SRA NEW TEBLO SLEMITAMEN,YEBET WST SRA SLEMIBEZABACHEW,Tigray,5,3,8,88,23,4,112
0105030230413001,01050302304130,010503088802304130,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,130,1,Yes,Yes,,,Yes,,,Yes,,,No,Non-Availability of the Service,,Governement Organization,,,2,,,100,50,50,50,25,Yes,Yekatit,2005,20,Conservation activities,Stone terracing,,1,1,BEBAHLU YESETOCH SRA NEW SLEMIBAL,YEBET SRA SLEMIBEZABACHEW,Tigray,5,3,8,88,23,4,130
0105030230414801,01050302304148,010503088802304148,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,148,1,Yes,Yes,,,No,Non-Availability of the Program,,Yes,,,Yes,,,Governement Organization,,,2,,,100,50,50,50,50,Yes,Yekatit,2005,20,Terracing,Conservation activities,Preparing water harvesting  pits,1,1,BAHLU SLEMIGEDBNA SRA SLEMIBEZA NEW,,Tigray,5,3,8,88,23,4,148
0105030230416601,01050302304166,010503088802304166,01050302304,010503088802304,Rural,596.7089233398438,Tigray,5,3,23,4,166,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,No,Ignorance,,Governement Organization,,,0,By Renting Ox,,0,0,0,0,0,No,,,,,,,1,,YEBET SRA SLEMIBEZABACHEW,WEND AYALE SET BAHLU YGEDBAL,Tigray,5,3,8,88,23,4,166
0106010030319801,,010601010100303198,,010601010100303,Large town (urban),870.2024536132813,Tigray,6,1,3,3,198,1,Yes,No,Other Specify,DOUBT ON USEFULNESS,No,Lack of Adequate Crop Field,,Yes,,,No,Other Specify,I don't need the advisory services,Never Used Fertilizer,,,0,Digging,,0,0,0,0,0,No,,,,,,,1,,,,Tigray,6,1,1,1,3,3,198
0106010370113601,,010601010103701136,,010601010103701,Large town (urban),980.0853881835938,Tigray,6,1,37,1,136,1,Yes,Yes,,,Yes,,,No,Does Not Yield Any Results,,Yes,,,Other (Specify),From Cooperatives,,2,,,200,150,50,150,50,No,,,,,,,1,1,yebahl tetseno beakababiw slaltelemede yewend lj sra slehone,wuta wured slalew wend ychlal be malet,Tigray,6,1,1,1,37,1,136
0201020010200801,02010200102008,020102010100102008,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,8,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Afar,1,2,1,1,1,2,8
0201020010201901,02010200102019,020102010100102019,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,19,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Afar,1,2,1,1,1,2,19
0201020010203001,02010200102030,020102010100102030,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,30,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Afar,1,2,1,1,1,2,30
0201020010204101,02010200102041,020102010100102041,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,41,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,,,0,0,0,0,0,No,,,,,,,1,1,akeme yelalachwe,,Afar,1,2,1,1,1,2,41
0201020010205201,02010200102052,020102010100102052,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,52,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Afar,1,2,1,1,1,2,52
0201020010206301,02010200102063,020102010100102063,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,63,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Afar,1,2,1,1,1,2,63
0201020010208501,02010200102085,020102010100102085,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,85,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,,,0,0,0,0,0,No,,,,,,,1,1,yebeat west sera selmibezabate,,Afar,1,2,1,1,1,2,85
0201020010209601,02010200102096,020102010100102096,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,96,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Afar,1,2,1,1,1,2,96
0201020010210701,02010200102107,020102010100102107,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,107,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,I don't have farm land,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,1,1,hultume wendoche selhonue,,Afar,1,2,1,1,1,2,107
0201020010211801,02010200102118,020102010100102118,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,118,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have own farmland,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,3,,,,Afar,1,2,1,1,1,2,118
0201020010212901,02010200102129,020102010100102129,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,129,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Afar,1,2,1,1,1,2,129
0201020010214101,02010200102141,020102010100102141,02010200102,020102010100102,Small town (urban),2363.875,Afar,1,2,1,2,141,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Afar,1,2,1,1,1,2,141
0201030010200401,02010300102004,020103088800102004,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,4,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,1,1,ybet west sera alafent,seraw adkame selhone,Afar,1,3,8,88,1,2,4
0201030010201401,02010300102014,020103088800102014,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,14,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,1,1,seraw adekame selhone,ybet weste sera halafent,Afar,1,3,8,88,1,2,14
0201030010201901,02010300102019,020103088800102019,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,19,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,1,1,,,Afar,1,3,8,88,1,2,19
0201030010204901,02010300102049,020103088800102049,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,49,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,1,1,ruke selhon,ybet weste sera halfent,Afar,1,3,8,88,1,2,49
0201030010206401,02010300102064,020103088800102064,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,64,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,1,1,seraw adkame selhon,ybet west sers halfent,Afar,1,3,8,88,1,2,64
0201030010207901,02010300102079,020103088800102079,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,79,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,1,1,ybet west sera halfent,seraw adekame selhon,Afar,1,3,8,88,1,2,79
0201030010209401,02010300102094,020103088800102094,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,94,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,1,1,seraw adekame selhon,ybet west sera halafent,Afar,1,3,8,88,1,2,94
0201030010210901,02010300102109,020103088800102109,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,109,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,1,1,seraw adkame selhon,ybet west sera halafent,Afar,1,3,8,88,1,2,109
0201030010212502,02010300102125,020103088800102125,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,125,2,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,3,3,ruke selhon,akemdkama selhonu,Afar,1,3,8,88,1,2,125
0201030010214001,02010300102140,020103088800102140,02010300102,020103088800102,Rural,1242.05615234375,Afar,1,3,1,2,140,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,1,1,seat yebate west sera selmtsera,begulbetna betnkara keseat selmishle,Afar,,,,,,,
0201030060100301,02010300601003,020103088800601003,02010300601,020103088800601,Rural,243.9980163574219,Afar,1,3,6,1,3,1,No,No,Lack of Money,,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,Never Used Fertilizer,3,,,0,0,0,0,0,No,,,,,,,1,3,ybet west sera,bahalu selbayfked,Afar,1,3,8,88,6,1,3
0201030060102201,02010300601022,020103088800601022,02010300601,020103088800601,Rural,243.9980163574219,Afar,1,3,6,1,22,1,No,No,Non-Availablity of Supply,,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,Never Used Fertilizer,2,,,0,0,0,0,0,No,,,,,,,1,1,ybet west sera,bahalu ayfkedem,Afar,1,3,8,88,6,1,22
0201030060104001,02010300601040,020103088800601040,02010300601,020103088800601,Rural,243.9980163574219,Afar,1,3,6,1,40,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,,,0,0,0,0,0,No,,,,,,,1,1,,,Afar,1,3,8,88,6,1,40
0201030060106101,02010300601061,020103088800601061,02010300601,020103088800601,Rural,243.9980163574219,Afar,1,3,6,1,61,1,No,No,Lack of Money,,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,Never Used Fertilizer,2,,,0,0,0,0,0,No,,,,,,,1,1,ybet west sera,,Afar,1,3,8,88,6,1,61
0201030060107901,02010300601079,020103088800601079,02010300601,020103088800601,Rural,243.9980163574219,Afar,1,3,6,1,79,1,No,No,Lack of Money,,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,Never Used Fertilizer,0,Using Borrowed Oxen,,0,0,0,0,0,No,,,,,,,1,1,,,Afar,1,3,8,88,6,1,79
0201030060109701,02010300601097,020103088800601097,02010300601,020103088800601,Rural,243.9980163574219,Afar,1,3,6,1,97,1,No,No,Lack of Money,,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,Never Used Fertilizer,0,By Renting Ox,,0,0,0,0,0,No,,,,,,,1,1,ybet west sera,bahelu selmayfked,Afar,1,3,8,88,6,1,97
0201030060111501,02010300601115,020103088800601115,02010300601,020103088800601,Rural,243.9980163574219,Afar,1,3,6,1,115,1,No,No,Lack of Money,,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,Never Used Fertilizer,2,,,0,0,0,0,0,No,,,,,,,1,1,ybet wset sera,,Afar,1,3,8,88,6,1,115
0201030060113301,02010300601133,020103088800601133,02010300601,020103088800601,Rural,243.9980163574219,Afar,1,3,6,1,133,1,No,No,Lack of Money,,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,Never Used Fertilizer,0,By Renting Ox,,0,0,0,0,0,No,,,,,,,1,1,ybet west sera,bahalu ayfkedm,Afar,1,3,8,88,6,1,133
0201030060117101,02010300601171,020103088800601171,02010300601,020103088800601,Rural,243.9980163574219,Afar,1,3,6,1,171,1,No,No,Lack of Money,,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,By Renting Ox,,0,0,0,0,0,No,,,,,,,2,5,,,Afar,1,3,8,88,6,1,171
0201030080200701,02010300802007,020103088800802007,02010300802,020103088800802,Rural,483.4398803710938,Afar,1,3,8,2,7,1,No,No,Skeptical of the Outcome,,No,Other Specify,Because there is no adequate service,No,Non-Availability of the Service,,No,Inadequate Services Provided,,Never Used Fertilizer,,,0,By Renting Ox,,0,0,0,0,0,No,,,,,,,1,1,ybet west sera selmebzabachew,,Afar,1,3,8,88,8,2,7
0201030080204201,02010300802042,020103088800802042,02010300802,020103088800802,Rural,483.4398803710938,Afar,1,3,8,2,42,1,No,No,High Price,,No,Extension Officer Did Not Show Up,,No,Non-Availability of the Service,,No,Inadequate Services Provided,,Never Used Fertilizer,,,1,By Pairing Mine with Other Animal,,0,0,0,0,0,No,,,,,,,1,1,yebate weste sera selmetsera,keseate wende yeshalale teblo selmnasbe,Afar,,,,,,,
0201030080206601,02010300802066,020103088800802066,02010300802,020103088800802,Rural,75.53748321533203,Afar,1,3,8,2,66,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,2,2,,,Afar,1,3,8,88,8,2,66
0201030080206901,02010300802069,020103088800802069,02010300802,020103088800802,Rural,75.53748321533203,Afar,1,3,8,2,69,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Non-Availability of the Program,,No,Non-Availability of the Service,,No,Non-Availability of the Service,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,2,2,,,Afar,1,3,8,88,8,2,69
